1 -> 1.11913 	- 1.119296 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.119329 	- 1.119627 	| 0.000298 	-> 0s, 298.0ms
1 -> 1.119658 	- 1.119823 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.119856 	- 1.120124 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.120154 	- 1.120319 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.120352 	- 1.121633 	| 0.001281 	-> 0s, 1281.0ms
1 -> 1.121663 	- 1.121829 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.121862 	- 1.122132 	| 0.00027 	-> 0s, 270.0ms
1 -> 1.122162 	- 1.122358 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.122391 	- 1.123663 	| 0.001272 	-> 0s, 1272.0ms
1 -> 1.123693 	- 1.123858 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.123891 	- 1.124161 	| 0.00027 	-> 0s, 270.0ms
1 -> 1.12419 	- 1.124356 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.124389 	- 1.125673 	| 0.001284 	-> 0s, 1284.0ms
1 -> 1.125702 	- 1.125899 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.125932 	- 1.1262 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.126229 	- 1.126395 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.126428 	- 1.127715 	| 0.001287 	-> 0s, 1287.0ms
1 -> 1.127746 	- 1.127911 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.127944 	- 1.137194 	| 0.00925 	-> 0s, 9250.0ms
1 -> 1.137225 	- 1.13739 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.137423 	- 1.139982 	| 0.002559 	-> 0s, 2559.0ms
1 -> 1.140012 	- 1.140209 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.140242 	- 1.141519 	| 0.001277 	-> 0s, 1277.0ms
1 -> 1.141548 	- 1.141714 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.141747 	- 1.142015 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.142044 	- 1.142211 	| 0.000167 	-> 0s, 167.0ms
0 -> 1.142244 	- 1.142515 	| 0.000271 	-> 0s, 271.0ms
1 -> 1.142544 	- 1.142741 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.142774 	- 1.144047 	| 0.001273 	-> 0s, 1273.0ms
1 -> 1.144077 	- 1.144242 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.144276 	- 1.144545 	| 0.000269 	-> 0s, 269.0ms
1 -> 1.144575 	- 1.144773 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.144805 	- 1.146084 	| 0.001279 	-> 0s, 1279.0ms
1 -> 1.146115 	- 1.146281 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.146314 	- 1.146581 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.146611 	- 1.146777 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.14681 	- 1.14809 	| 0.00128 	-> 0s, 1280.0ms
1 -> 1.148119 	- 1.148318 	| 0.000199 	-> 0s, 199.0ms
0 -> 1.148351 	- 1.148596 	| 0.000245 	-> 0s, 245.0ms
1 -> 1.148626 	- 1.148825 	| 0.000199 	-> 0s, 199.0ms
0 -> 1.148857 	- 1.150109 	| 0.001252 	-> 0s, 1252.0ms
1 -> 1.150139 	- 1.150336 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.150369 	- 1.151649 	| 0.00128 	-> 0s, 1280.0ms
1 -> 1.15168 	- 1.151845 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.151878 	- 1.152145 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.152175 	- 1.15234 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.152373 	- 1.153649 	| 0.001276 	-> 0s, 1276.0ms
1 -> 1.153679 	- 1.153876 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.153909 	- 1.154177 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.154206 	- 1.154373 	| 0.000167 	-> 0s, 167.0ms
0 -> 1.154406 	- 1.154675 	| 0.000269 	-> 0s, 269.0ms
1 -> 1.154704 	- 1.15487 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.154903 	- 1.156214 	| 0.001311 	-> 0s, 1311.0ms
1 -> 1.156244 	- 1.156409 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.156442 	- 1.157724 	| 0.001282 	-> 0s, 1282.0ms
1 -> 1.157753 	- 1.157919 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.157952 	- 1.158249 	| 0.000297 	-> 0s, 297.0ms
1 -> 1.15828 	- 1.158452 	| 0.000172 	-> 0s, 172.0ms
0 -> 1.158485 	- 1.159741 	| 0.001256 	-> 0s, 1256.0ms
1 -> 1.159771 	- 1.159936 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.159969 	- 1.160268 	| 0.000299 	-> 0s, 299.0ms
1 -> 1.160298 	- 1.160463 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.160496 	- 1.160763 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.160793 	- 1.160959 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.160992 	- 1.162276 	| 0.001284 	-> 0s, 1284.0ms
1 -> 1.162306 	- 1.162502 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.162536 	- 1.162803 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.162832 	- 1.162982 	| 0.00015 	-> 0s, 150.0ms
0 -> 1.163015 	- 1.164303 	| 0.001288 	-> 0s, 1288.0ms
1 -> 1.164333 	- 1.164531 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.164564 	- 1.164831 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.164862 	- 1.165027 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.16506 	- 1.166339 	| 0.001279 	-> 0s, 1279.0ms
1 -> 1.166369 	- 1.166534 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.166567 	- 1.166835 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.166865 	- 1.16703 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.167063 	- 1.168372 	| 0.001309 	-> 0s, 1309.0ms
1 -> 1.168402 	- 1.168567 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.1686 	- 1.168867 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.168897 	- 1.169077 	| 0.00018 	-> 0s, 180.0ms
0 -> 1.16911 	- 1.170388 	| 0.001278 	-> 0s, 1278.0ms
1 -> 1.170417 	- 1.170583 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.170616 	- 1.171894 	| 0.001278 	-> 0s, 1278.0ms
1 -> 1.171924 	- 1.172089 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.172122 	- 1.172422 	| 0.0003 	-> 0s, 300.0ms
1 -> 1.172452 	- 1.172617 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.17265 	- 1.17395 	| 0.0013 	-> 0s, 1300.0ms
1 -> 1.173981 	- 1.174152 	| 0.000171 	-> 0s, 171.0ms
0 -> 1.174185 	- 1.174453 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.174483 	- 1.174649 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.174682 	- 1.175963 	| 0.001281 	-> 0s, 1281.0ms
1 -> 1.175993 	- 1.176158 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.176191 	- 1.176459 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.176489 	- 1.176685 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.176718 	- 1.176987 	| 0.000269 	-> 0s, 269.0ms
1 -> 1.177016 	- 1.177182 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.177215 	- 1.178491 	| 0.001276 	-> 0s, 1276.0ms
1 -> 1.178521 	- 1.178718 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.178751 	- 1.179018 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.179049 	- 1.179214 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.179247 	- 1.180533 	| 0.001286 	-> 0s, 1286.0ms
1 -> 1.180562 	- 1.180728 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.180761 	- 1.181029 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.181059 	- 1.181225 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.181257 	- 1.182537 	| 0.00128 	-> 0s, 1280.0ms
1 -> 1.182566 	- 1.182762 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.182795 	- 1.183052 	| 0.000257 	-> 0s, 257.0ms
1 -> 1.183082 	- 1.183248 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.183282 	- 1.184574 	| 0.001292 	-> 0s, 1292.0ms
1 -> 1.184603 	- 1.184769 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.184803 	- 1.186089 	| 0.001286 	-> 0s, 1286.0ms
1 -> 1.186119 	- 1.186285 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.186318 	- 1.186616 	| 0.000298 	-> 0s, 298.0ms
1 -> 1.186646 	- 1.186812 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.186845 	- 1.187111 	| 0.000266 	-> 0s, 266.0ms
1 -> 1.187141 	- 1.187306 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.187339 	- 1.188648 	| 0.001309 	-> 0s, 1309.0ms
1 -> 1.188677 	- 1.188843 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.188876 	- 1.190135 	| 0.001259 	-> 0s, 1259.0ms
1 -> 1.190165 	- 1.19036 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.190394 	- 1.190662 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.190692 	- 1.190857 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.19089 	- 1.191158 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.191188 	- 1.191383 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.191416 	- 1.192695 	| 0.001279 	-> 0s, 1279.0ms
1 -> 1.192725 	- 1.192858 	| 0.000133 	-> 0s, 133.0ms
0 -> 1.192913 	- 1.193185 	| 0.000272 	-> 0s, 272.0ms
1 -> 1.193214 	- 1.193411 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.193443 	- 1.194724 	| 0.001281 	-> 0s, 1281.0ms
1 -> 1.19476 	- 1.194928 	| 0.000168 	-> 0s, 168.0ms
0 -> 1.194961 	- 1.19624 	| 0.001279 	-> 0s, 1279.0ms
1 -> 1.196271 	- 1.196436 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.196469 	- 1.196736 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.196766 	- 1.196932 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.196965 	- 1.197236 	| 0.000271 	-> 0s, 271.0ms
1 -> 1.197266 	- 1.197464 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.197497 	- 1.198776 	| 0.001279 	-> 0s, 1279.0ms
1 -> 1.198807 	- 1.198973 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.199006 	- 1.199274 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.199304 	- 1.199469 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.199502 	- 1.200787 	| 0.001285 	-> 0s, 1285.0ms
1 -> 1.200817 	- 1.200982 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.201015 	- 1.201286 	| 0.000271 	-> 0s, 271.0ms
1 -> 1.201316 	- 1.201481 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.201515 	- 1.202824 	| 0.001309 	-> 0s, 1309.0ms
1 -> 1.202853 	- 1.203009 	| 0.000156 	-> 0s, 156.0ms
0 -> 1.203043 	- 1.20331 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.20334 	- 1.203538 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.203571 	- 1.204818 	| 0.001247 	-> 0s, 1247.0ms
1 -> 1.204848 	- 1.205046 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.205078 	- 1.214289 	| 0.009211 	-> 0s, 9211.0ms
1 -> 1.214319 	- 1.214517 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.21455 	- 1.217113 	| 0.002563 	-> 0s, 2563.0ms
1 -> 1.217143 	- 1.217308 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.217341 	- 1.218616 	| 0.001275 	-> 0s, 1275.0ms
1 -> 1.218646 	- 1.218844 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.218876 	- 1.219142 	| 0.000266 	-> 0s, 266.0ms
1 -> 1.219172 	- 1.219336 	| 0.000164 	-> 0s, 164.0ms
0 -> 1.219369 	- 1.219636 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.219665 	- 1.219835 	| 0.00017 	-> 0s, 170.0ms
0 -> 1.219868 	- 1.22117 	| 0.001302 	-> 0s, 1302.0ms
1 -> 1.221199 	- 1.221364 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.221397 	- 1.221665 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.221694 	- 1.221859 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.221892 	- 1.223189 	| 0.001297 	-> 0s, 1297.0ms
1 -> 1.223219 	- 1.223384 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.223417 	- 1.223683 	| 0.000266 	-> 0s, 266.0ms
1 -> 1.223713 	- 1.223911 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.223943 	- 1.225219 	| 0.001276 	-> 0s, 1276.0ms
1 -> 1.225248 	- 1.225413 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.225446 	- 1.22572 	| 0.000274 	-> 0s, 274.0ms
1 -> 1.22575 	- 1.225915 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.225947 	- 1.227225 	| 0.001278 	-> 0s, 1278.0ms
1 -> 1.227255 	- 1.22745 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.227483 	- 1.228759 	| 0.001276 	-> 0s, 1276.0ms
1 -> 1.228789 	- 1.228954 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.228987 	- 1.229254 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.229284 	- 1.229449 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.229482 	- 1.230764 	| 0.001282 	-> 0s, 1282.0ms
1 -> 1.230793 	- 1.230958 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.230991 	- 1.231291 	| 0.0003 	-> 0s, 300.0ms
1 -> 1.231321 	- 1.231486 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.231519 	- 1.231786 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.231816 	- 1.231981 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.232013 	- 1.233309 	| 0.001296 	-> 0s, 1296.0ms
1 -> 1.233338 	- 1.233534 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.233567 	- 1.234817 	| 0.00125 	-> 0s, 1250.0ms
1 -> 1.234846 	- 1.235042 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.235075 	- 1.235341 	| 0.000266 	-> 0s, 266.0ms
1 -> 1.235371 	- 1.235536 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.235569 	- 1.236863 	| 0.001294 	-> 0s, 1294.0ms
1 -> 1.236893 	- 1.237058 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.237091 	- 1.237358 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.237388 	- 1.237586 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.237618 	- 1.237884 	| 0.000266 	-> 0s, 266.0ms
1 -> 1.237914 	- 1.238079 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.238112 	- 1.239389 	| 0.001277 	-> 0s, 1277.0ms
1 -> 1.239419 	- 1.239584 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.239617 	- 1.239887 	| 0.00027 	-> 0s, 270.0ms
1 -> 1.239917 	- 1.240112 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.240145 	- 1.241427 	| 0.001282 	-> 0s, 1282.0ms
1 -> 1.241457 	- 1.241622 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.241655 	- 1.241923 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.241953 	- 1.242118 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.242152 	- 1.243443 	| 0.001291 	-> 0s, 1291.0ms
1 -> 1.243472 	- 1.243637 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.24367 	- 1.243936 	| 0.000266 	-> 0s, 266.0ms
1 -> 1.243966 	- 1.244165 	| 0.000199 	-> 0s, 199.0ms
0 -> 1.244197 	- 1.245472 	| 0.001275 	-> 0s, 1275.0ms
1 -> 1.245502 	- 1.245667 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.2457 	- 1.245967 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.245996 	- 1.246168 	| 0.000172 	-> 0s, 172.0ms
0 -> 1.246201 	- 1.247479 	| 0.001278 	-> 0s, 1278.0ms
1 -> 1.247509 	- 1.247707 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.247739 	- 1.248988 	| 0.001249 	-> 0s, 1249.0ms
1 -> 1.249017 	- 1.249213 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.249246 	- 1.249513 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.249543 	- 1.249738 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.249771 	- 1.251046 	| 0.001275 	-> 0s, 1275.0ms
1 -> 1.251076 	- 1.251248 	| 0.000172 	-> 0s, 172.0ms
0 -> 1.251281 	- 1.251548 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.251578 	- 1.251744 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.251782 	- 1.253047 	| 0.001265 	-> 0s, 1265.0ms
1 -> 1.253077 	- 1.253273 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.253306 	- 1.253573 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.253602 	- 1.253767 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.2538 	- 1.25407 	| 0.00027 	-> 0s, 270.0ms
1 -> 1.254099 	- 1.254294 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.254326 	- 1.255605 	| 0.001279 	-> 0s, 1279.0ms
1 -> 1.255635 	- 1.255801 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.255834 	- 1.2561 	| 0.000266 	-> 0s, 266.0ms
1 -> 1.25613 	- 1.256296 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.256335 	- 1.257613 	| 0.001278 	-> 0s, 1278.0ms
1 -> 1.257643 	- 1.257841 	| 0.000198 	-> 0s, 198.0ms
0 -> 1.257873 	- 1.258141 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.258171 	- 1.258336 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.25837 	- 1.259647 	| 0.001277 	-> 0s, 1277.0ms
1 -> 1.259677 	- 1.259842 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.259875 	- 1.260143 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.260173 	- 1.260338 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.260371 	- 1.261685 	| 0.001314 	-> 0s, 1314.0ms
1 -> 1.261716 	- 1.26188 	| 0.000164 	-> 0s, 164.0ms
0 -> 1.261913 	- 1.263179 	| 0.001266 	-> 0s, 1266.0ms
1 -> 1.263208 	- 1.263374 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.263407 	- 1.263706 	| 0.000299 	-> 0s, 299.0ms
1 -> 1.263735 	- 1.2639 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.263933 	- 1.2642 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.264229 	- 1.264395 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.264428 	- 1.265733 	| 0.001305 	-> 0s, 1305.0ms
1 -> 1.265762 	- 1.265927 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.26596 	- 1.267244 	| 0.001284 	-> 0s, 1284.0ms
1 -> 1.267274 	- 1.267439 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.267472 	- 1.267739 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.267769 	- 1.267965 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.267998 	- 1.268265 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.268295 	- 1.26846 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.268493 	- 1.269769 	| 0.001276 	-> 0s, 1276.0ms
1 -> 1.269798 	- 1.269997 	| 0.000199 	-> 0s, 199.0ms
0 -> 1.270029 	- 1.270297 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.270327 	- 1.270492 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.270525 	- 1.271806 	| 0.001281 	-> 0s, 1281.0ms
1 -> 1.271836 	- 1.272002 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.272034 	- 1.273299 	| 0.001265 	-> 0s, 1265.0ms
1 -> 1.273329 	- 1.273526 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.273559 	- 1.273826 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.273855 	- 1.27402 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.274053 	- 1.27432 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.27435 	- 1.274545 	| 0.000195 	-> 0s, 195.0ms
0 -> 1.274578 	- 1.275854 	| 0.001276 	-> 0s, 1276.0ms
1 -> 1.275883 	- 1.276049 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.276082 	- 1.276349 	| 0.000267 	-> 0s, 267.0ms
1 -> 1.276378 	- 1.276544 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.276576 	- 1.277863 	| 0.001287 	-> 0s, 1287.0ms
1 -> 1.277893 	- 1.278089 	| 0.000196 	-> 0s, 196.0ms
0 -> 1.278122 	- 1.27839 	| 0.000268 	-> 0s, 268.0ms
1 -> 1.27842 	- 1.278585 	| 0.000165 	-> 0s, 165.0ms
0 -> 1.278618 	- 1.279896 	| 0.001278 	-> 0s, 1278.0ms
1 -> 1.279925 	- 1.280091 	| 0.000166 	-> 0s, 166.0ms
0 -> 1.280124 	- 1.280394 	| 0.00027 	-> 0s, 270.0ms
1 -> 1.280424 	- 1.280621 	| 0.000197 	-> 0s, 197.0ms
0 -> 1.280654 	- 1.281903 	| 0.001249 	-> 0s, 1249.0ms
1 -> 1.281932 	- 1.282103 	| 0.000171 	-> 0s, 171.0ms
